  0.88588250	   0.07624951
  0.88530250	   0.07652610
  0.88472211	   0.07680186
  0.88414133	   0.07707680
  0.88356016	   0.07735091
  0.88297860	   0.07762419
  0.88239665	   0.07789664
  0.88181432	   0.07816826
  0.88123159	   0.07843904
  0.88064848	   0.07870900
  0.88006498	   0.07897811
  0.87948110	   0.07924640
  0.87889683	   0.07951384
  0.87831218	   0.07978045
  0.87772715	   0.08004622
  0.87714174	   0.08031115
  0.87655594	   0.08057524
  0.87596977	   0.08083848
  0.87538322	   0.08110088
  0.87479630	   0.08136244
  0.87420899	   0.08162315
  0.87362132	   0.08188301
  0.87303326	   0.08214203
  0.87244484	   0.08240019
  0.87185604	   0.08265751
  0.87126687	   0.08291398
  0.87067733	   0.08316959
  0.87008742	   0.08342435
  0.86949715	   0.08367826
  0.86890650	   0.08393131
  0.86831550	   0.08418351
  0.86772412	   0.08443484
  0.86713238	   0.08468533
  0.86654028	   0.08493495
  0.86594782	   0.08518371
  0.86535499	   0.08543161
  0.86476181	   0.08567865
  0.86416827	   0.08592482
  0.86357437	   0.08617014
  0.86298011	   0.08641459
  0.86238550	   0.08665817
  0.86179054	   0.08690089
  0.86119522	   0.08714273
  0.86059955	   0.08738372
  0.86000353	   0.08762383
  0.85940716	   0.08786307
  0.85881044	   0.08810144
  0.85821337	   0.08833895
  0.85761596	   0.08857557
  0.85701821	   0.08881133
  0.85642010	   0.08904621
  0.85582166	   0.08928022
  0.85522288	   0.08951335
  0.85462375	   0.08974561
  0.85402429	   0.08997699
  0.85342448	   0.09020750
  0.85282434	   0.09043712
  0.85222387	   0.09066587
  0.85162306	   0.09089373
  0.85102192	   0.09112072
  0.85042044	   0.09134683
  0.84981864	   0.09157205
  0.84921651	   0.09179639
  0.84861404	   0.09201985
  0.84801125	   0.09224243
  0.84740814	   0.09246412
  0.84680470	   0.09268493
  0.84620094	   0.09290485
  0.84559686	   0.09312389
  0.84499245	   0.09334204
  0.84438773	   0.09355930
  0.84378268	   0.09377568
  0.84317733	   0.09399117
  0.84257165	   0.09420577
  0.84196566	   0.09441948
  0.84135936	   0.09463231
  0.84075275	   0.09484424
  0.84014583	   0.09505528
  0.83953860	   0.09526544
  0.83893106	   0.09547470
  0.83832321	   0.09568307
  0.83771506	   0.09589055
  0.83710661	   0.09609713
  0.83649785	   0.09630283
  0.83588879	   0.09650763
  0.83527943	   0.09671154
  0.83466978	   0.09691455
  0.83405983	   0.09711668
  0.83344958	   0.09731790
  0.83283904	   0.09751824
  0.83222820	   0.09771767
  0.83161708	   0.09791622
  0.83100566	   0.09811387
  0.83039396	   0.09831062
  0.82978196	   0.09850648
  0.82916969	   0.09870144
  0.82855712	   0.09889551
  0.82794428	   0.09908868
  0.82733115	   0.09928096
  0.82671774	   0.09947234
  0.82610406	   0.09966282
  0.82549009	   0.09985241
  0.82487585	   0.10004110
  0.82426134	   0.10022889
  0.82364655	   0.10041579
  0.82303149	   0.10060179
  0.82241616	   0.10078689
  0.82180056	   0.10097110
  0.82118470	   0.10115441
  0.82056856	   0.10133683
  0.81995217	   0.10151835
  0.81933551	   0.10169897
  0.81871858	   0.10187870
  0.81810140	   0.10205753
  0.81748396	   0.10223546
  0.81686626	   0.10241250
  0.81624831	   0.10258865
  0.81563010	   0.10276390
  0.81501163	   0.10293825
  0.81439292	   0.10311171
  0.81377396	   0.10328427
  0.81315474	   0.10345594
  0.81253529	   0.10362672
  0.81191558	   0.10379660
  0.81129563	   0.10396559
  0.81067544	   0.10413369
  0.81005500	   0.10430089
  0.80943433	   0.10446720
  0.80881342	   0.10463262
  0.80819227	   0.10479715
  0.80757089	   0.10496078
  0.80694927	   0.10512353
  0.80632742	   0.10528539
  0.80570534	   0.10544635
  0.80508303	   0.10560643
  0.80446049	   0.10576562
  0.80383772	   0.10592392
  0.80321474	   0.10608133
  0.80259152	   0.10623785
  0.80196809	   0.10639349
  0.80134443	   0.10654825
  0.80072056	   0.10670212
  0.80009647	   0.10685510
  0.79947216	   0.10700720
  0.79884764	   0.10715842
  0.79822290	   0.10730876
  0.79759796	   0.10745821
  0.79697280	   0.10760679
  0.79634743	   0.10775448
  0.79572186	   0.10790130
  0.79509609	   0.10804723
  0.79447010	   0.10819230
  0.79384392	   0.10833648
  0.79321754	   0.10847979
  0.79259095	   0.10862222
  0.79196417	   0.10876379
  0.79133719	   0.10890447
  0.79071002	   0.10904429
  0.79008266	   0.10918324
  0.78945510	   0.10932132
  0.78882735	   0.10945853
  0.78819941	   0.10959487
  0.78757129	   0.10973035
  0.78694298	   0.10986496
  0.78631448	   0.10999871
  0.78568580	   0.11013160
  0.78505694	   0.11026362
  0.78442790	   0.11039479
  0.78379869	   0.11052509
  0.78316929	   0.11065454
  0.78253972	   0.11078314
  0.78190998	   0.11091088
  0.78128006	   0.11103776
  0.78064998	   0.11116380
  0.78001972	   0.11128898
  0.77938929	   0.11141332
  0.77875870	   0.11153681
  0.77812795	   0.11165945
  0.77749703	   0.11178125
  0.77686594	   0.11190220
  0.77623470	   0.11202232
  0.77560330	   0.11214159
  0.77497174	   0.11226003
  0.77434002	   0.11237763
  0.77370815	   0.11249440
  0.77307613	   0.11261033
  0.77244395	   0.11272544
  0.77181163	   0.11283971
  0.77117915	   0.11295316
  0.77054653	   0.11306578
  0.76991376	   0.11317758
  0.76928085	   0.11328855
  0.76864779	   0.11339871
  0.76801460	   0.11350805
  0.76738126	   0.11361658
  0.76674778	   0.11372429
  0.76611417	   0.11383119
  0.76548042	   0.11393728
  0.76484653	   0.11404256
  0.76421251	   0.11414704
  0.76357836	   0.11425071
  0.76294408	   0.11435358
  0.76230967	   0.11445566
  0.76167514	   0.11455694
  0.76104047	   0.11465742
  0.76040568	   0.11475712
  0.75977077	   0.11485602
  0.75913574	   0.11495414
  0.75850058	   0.11505147
  0.75786531	   0.11514802
  0.75722992	   0.11524379
  0.75659441	   0.11533879
  0.75595879	   0.11543301
  0.75532305	   0.11552646
  0.75468720	   0.11561913
  0.75405124	   0.11571105
  0.75341517	   0.11580220
  0.75277899	   0.11589258
  0.75214270	   0.11598221
  0.75150631	   0.11607109
  0.75086981	   0.11615921
  0.75023321	   0.11624658
  0.74959650	   0.11633320
  0.74895970	   0.11641908
  0.74832280	   0.11650422
  0.74768579	   0.11658862
  0.74704870	   0.11667228
  0.74641150	   0.11675522
  0.74577421	   0.11683742
  0.74513683	   0.11691890
  0.74449936	   0.11699965
  0.74386179	   0.11707968
  0.74322414	   0.11715900
  0.74258639	   0.11723760
  0.74194856	   0.11731550
  0.74131065	   0.11739268
  0.74067265	   0.11746917
  0.74003456	   0.11754495
  0.73939639	   0.11762003
  0.73875815	   0.11769443
  0.73811982	   0.11776813
  0.73748141	   0.11784114
  0.73684293	   0.11791347
  0.73620436	   0.11798512
  0.73556573	   0.11805610
  0.73492702	   0.11812640
  0.73428823	   0.11819603
  0.73364937	   0.11826500
  0.73301045	   0.11833331
  0.73237145	   0.11840095
  0.73173238	   0.11846795
  0.73109325	   0.11853429
  0.73045404	   0.11859998
  0.72981478	   0.11866503
  0.72917544	   0.11872944
  0.72853605	   0.11879322
  0.72789659	   0.11885636
  0.72725707	   0.11891888
  0.72661749	   0.11898077
  0.72597785	   0.11904204
  0.72533815	   0.11910270
  0.72469839	   0.11916274
  0.72405857	   0.11922217
  0.72341870	   0.11928100
  0.72277878	   0.11933923
  0.72213880	   0.11939686
  0.72149877	   0.11945390
  0.72085868	   0.11951035
  0.72021855	   0.11956622
  0.71957836	   0.11962150
  0.71893813	   0.11967621
  0.71829784	   0.11973035
  0.71765751	   0.11978392
  0.71701713	   0.11983693
  0.71637671	   0.11988937
  0.71573624	   0.11994126
  0.71509572	   0.11999260
  0.71445516	   0.12004340
  0.71381456	   0.12009364
  0.71317392	   0.12014335
  0.71253323	   0.12019253
  0.71189251	   0.12024118
  0.71125174	   0.12028929
  0.71061094	   0.12033689
  0.70997010	   0.12038397
  0.70932922	   0.12043054
  0.70868830	   0.12047659
  0.70804735	   0.12052215
  0.70740636	   0.12056720
  0.70676534	   0.12061175
  0.70612428	   0.12065581
  0.70548319	   0.12069939
  0.70484207	   0.12074248
  0.70420092	   0.12078509
  0.70355973	   0.12082722
  0.70291851	   0.12086889
  0.70227727	   0.12091009
  0.70163599	   0.12095082
  0.70099469	   0.12099110
  0.70035335	   0.12103092
  0.69971199	   0.12107029
  0.69907060	   0.12110922
  0.69842919	   0.12114770
  0.69778775	   0.12118575
  0.69714628	   0.12122337
  0.69650479	   0.12126055
  0.69586327	   0.12129731
  0.69522173	   0.12133365
  0.69458017	   0.12136958
  0.69393858	   0.12140509
  0.69329697	   0.12144019
  0.69265534	   0.12147489
  0.69201368	   0.12150918
  0.69137201	   0.12154309
  0.69073032	   0.12157659
  0.69008860	   0.12160972
  0.68944687	   0.12164245
  0.68880511	   0.12167481
  0.68816334	   0.12170679
  0.68752155	   0.12173840
  0.68687974	   0.12176964
  0.68623791	   0.12180051
  0.68559607	   0.12183103
  0.68495421	   0.12186119
  0.68431233	   0.12189099
  0.68367044	   0.12192045
  0.68302853	   0.12194956
  0.68238661	   0.12197833
  0.68174467	   0.12200676
  0.68110271	   0.12203486
  0.68046074	   0.12206263
  0.67981876	   0.12209007
  0.67917676	   0.12211719
  0.67853475	   0.12214399
  0.67789273	   0.12217047
  0.67725070	   0.12219664
  0.67660865	   0.12222251
  0.67596659	   0.12224806
  0.67532451	   0.12227332
  0.67468243	   0.12229828
  0.67404033	   0.12232294
  0.67339823	   0.12234731
  0.67275611	   0.12237140
  0.67211398	   0.12239520
  0.67147184	   0.12241871
  0.67082970	   0.12244195
  0.67018754	   0.12246492
  0.66954537	   0.12248761
  0.66890319	   0.12251004
  0.66826101	   0.12253220
  0.66761881	   0.12255410
  0.66697661	   0.12257574
  0.66633439	   0.12259713
  0.66569217	   0.12261826
  0.66504994	   0.12263914
  0.66440770	   0.12265978
  0.66376546	   0.12268017
  0.66312321	   0.12270032
  0.66248095	   0.12272024
  0.66183868	   0.12273992
  0.66119640	   0.12275937
  0.66055412	   0.12277859
  0.65991183	   0.12279758
  0.65926954	   0.12281635
  0.65862724	   0.12283490
  0.65798493	   0.12285323
  0.65734262	   0.12287134
  0.65670030	   0.12288925
  0.65605797	   0.12290694
  0.65541564	   0.12292442
  0.65477331	   0.12294170
  0.65413096	   0.12295878
  0.65348862	   0.12297566
  0.65284626	   0.12299234
  0.65220391	   0.12300883
  0.65156154	   0.12302512
  0.65091918	   0.12304122
  0.65027681	   0.12305714
  0.64963443	   0.12307287
  0.64899205	   0.12308842
  0.64834966	   0.12310379
  0.64770727	   0.12311898
  0.64706488	   0.12313399
  0.64642248	   0.12314883
  0.64578008	   0.12316349
  0.64513768	   0.12317799
  0.64449527	   0.12319232
  0.64385285	   0.12320649
  0.64321044	   0.12322049
  0.64256802	   0.12323433
  0.64192559	   0.12324801
  0.64128317	   0.12326153
  0.64064074	   0.12327490
  0.63999831	   0.12328811
  0.63935587	   0.12330118
  0.63871343	   0.12331409
  0.63807099	   0.12332686
  0.63742854	   0.12333948
  0.63678610	   0.12335196
  0.63614365	   0.12336429
  0.63550119	   0.12337649
  0.63485874	   0.12338855
  0.63421628	   0.12340047
  0.63357382	   0.12341225
  0.63293135	   0.12342390
  0.63228889	   0.12343542
  0.63164642	   0.12344681
  0.63100395	   0.12345808
  0.63036148	   0.12346921
  0.62971900	   0.12348022
  0.62907653	   0.12349111
  0.62843405	   0.12350187
  0.62779157	   0.12351252
  0.62714908	   0.12352304
  0.62650660	   0.12353345
  0.62586411	   0.12354374
  0.62522162	   0.12355392
  0.62457913	   0.12356398
  0.62393664	   0.12357394
  0.62329415	   0.12358378
  0.62265165	   0.12359351
  0.62200916	   0.12360314
  0.62136666	   0.12361266
  0.62072416	   0.12362207
  0.62008166	   0.12363138
  0.61943915	   0.12364059
  0.61879665	   0.12364970
  0.61815414	   0.12365871
  0.61751164	   0.12366762
  0.61686913	   0.12367643
  0.61622662	   0.12368515
  0.61558411	   0.12369377
  0.61494160	   0.12370230
  0.61429908	   0.12371073
  0.61365657	   0.12371908
  0.61301405	   0.12372733
  0.61237153	   0.12373549
  0.61172902	   0.12374357
  0.61108650	   0.12375156
  0.61044398	   0.12375946
  0.60980146	   0.12376728
  0.60915893	   0.12377501
  0.60851641	   0.12378266
  0.60787389	   0.12379023
  0.60723136	   0.12379772
  0.60658883	   0.12380513
  0.60594631	   0.12381246
  0.60530378	   0.12381971
  0.60466125	   0.12382688
  0.60401872	   0.12383398
  0.60337619	   0.12384101
  0.60273366	   0.12384795
  0.60209113	   0.12385483
  0.60144859	   0.12386163
  0.60080606	   0.12386836
  0.60016353	   0.12387503
  0.59952099	   0.12388162
  0.59887845	   0.12388814
  0.59823592	   0.12389459
  0.59759338	   0.12390098
  0.59695084	   0.12390730
  0.59630830	   0.12391355
  0.59566577	   0.12391974
  0.59502323	   0.12392586
  0.59438069	   0.12393192
  0.59373814	   0.12393792
  0.59309560	   0.12394385
  0.59245306	   0.12394973
  0.59181052	   0.12395554
  0.59116798	   0.12396129
  0.59052543	   0.12396699
  0.58988289	   0.12397262
  0.58924034	   0.12397820
  0.58859780	   0.12398372
  0.58795525	   0.12398918
  0.58731271	   0.12399459
  0.58667016	   0.12399994
  0.58602761	   0.12400524
  0.58538506	   0.12401049
  0.58474252	   0.12401568
  0.58409997	   0.12402081
  0.58345742	   0.12402590
  0.58281487	   0.12403093
  0.58217232	   0.12403592
  0.58152977	   0.12404085
  0.58088722	   0.12404573
  0.58024467	   0.12405057
  0.57960212	   0.12405535
  0.57895957	   0.12406009
  0.57831702	   0.12406478
  0.57767446	   0.12406942
  0.57703191	   0.12407401
  0.57638936	   0.12407856
  0.57574680	   0.12408307
  0.57510425	   0.12408753
  0.57446170	   0.12409194
  0.57381914	   0.12409631
  0.57317659	   0.12410064
  0.57253403	   0.12410492
  0.57189148	   0.12410916
  0.57124892	   0.12411336
  0.57060637	   0.12411752
  0.56996381	   0.12412163
  0.56932126	   0.12412571
  0.56867870	   0.12412974
  0.56803614	   0.12413374
  0.56739359	   0.12413770
  0.56675103	   0.12414161
  0.56610847	   0.12414549
  0.56546592	   0.12414933
  0.56482336	   0.12415313
  0.56418080	   0.12415690
  0.56353824	   0.12416063
  0.56289568	   0.12416432
  0.56225313	   0.12416797
  0.56161057	   0.12417159
  0.56096801	   0.12417518
  0.56032545	   0.12417872
  0.55968289	   0.12418224
  0.55904033	   0.12418572
  0.55839777	   0.12418917
  0.55775521	   0.12419258
  0.55711265	   0.12419596
  0.55647009	   0.12419930
  0.55582753	   0.12420262
  0.55518497	   0.12420590
  0.55454241	   0.12420915
  0.55389985	   0.12421237
  0.55325729	   0.12421556
  0.55261473	   0.12421871
  0.55197217	   0.12422184
  0.55132960	   0.12422493
  0.55068704	   0.12422800
  0.55004448	   0.12423104
  0.54940192	   0.12423404
  0.54875936	   0.12423702
  0.54811679	   0.12423997
  0.54747423	   0.12424289
  0.54683167	   0.12424578
  0.54618911	   0.12424865
  0.54554654	   0.12425148
  0.54490398	   0.12425429
  0.54426142	   0.12425708
  0.54361886	   0.12425983
  0.54297629	   0.12426256
  0.54233373	   0.12426527
  0.54169117	   0.12426794
  0.54104860	   0.12427060
  0.54040604	   0.12427322
  0.53976348	   0.12427582
  0.53912091	   0.12427840
  0.53847835	   0.12428095
  0.53783578	   0.12428348
  0.53719322	   0.12428598
  0.53655066	   0.12428846
  0.53590809	   0.12429091
  0.53526553	   0.12429335
  0.53462296	   0.12429575
  0.53398040	   0.12429814
  0.53333783	   0.12430050
  0.53269527	   0.12430284
  0.53205270	   0.12430516
  0.53141014	   0.12430746
  0.53076757	   0.12430973
  0.53012501	   0.12431198
  0.52948244	   0.12431421
  0.52883988	   0.12431642
  0.52819731	   0.12431861
  0.52755475	   0.12432077
  0.52691218	   0.12432292
  0.52626962	   0.12432505
  0.52562705	   0.12432715
  0.52498449	   0.12432924
  0.52434192	   0.12433130
  0.52369936	   0.12433335
  0.52305679	   0.12433537
  0.52241423	   0.12433738
  0.52177166	   0.12433937
  0.52112909	   0.12434133
  0.52048653	   0.12434328
  0.51984396	   0.12434521
  0.51920140	   0.12434713
  0.51855883	   0.12434902
  0.51791626	   0.12435090
  0.51727370	   0.12435275
  0.51663113	   0.12435459
  0.51598856	   0.12435641
  0.51534600	   0.12435822
  0.51470343	   0.12436001
  0.51406086	   0.12436178
  0.51341830	   0.12436353
  0.51277573	   0.12436527
  0.51213317	   0.12436698
  0.51149060	   0.12436869
  0.51084803	   0.12437037
  0.51020547	   0.12437204
  0.50956290	   0.12437370
  0.50892033	   0.12437534
  0.50827776	   0.12437696
  0.50763520	   0.12437856
  0.50699263	   0.12438015
  0.50635006	   0.12438173
  0.50570750	   0.12438329
  0.50506493	   0.12438483
  0.50442236	   0.12438636
  0.50377980	   0.12438788
  0.50313723	   0.12438938
  0.50249466	   0.12439086
  0.50185209	   0.12439233
  0.50120953	   0.12439379
  0.50056696	   0.12439523
  0.49992439	   0.12439666
  0.49928182	   0.12439808
  0.49863926	   0.12439948
  0.49799669	   0.12440086
  0.49735412	   0.12440223
  0.49671156	   0.12440359
  0.49606899	   0.12440494
  0.49542642	   0.12440627
  0.49478385	   0.12440759
  0.49414129	   0.12440890
  0.49349872	   0.12441019
  0.49285615	   0.12441147
  0.49221358	   0.12441274
  0.49157101	   0.12441399
  0.49092845	   0.12441524
  0.49028588	   0.12441647
  0.48964331	   0.12441768
  0.48900074	   0.12441889
  0.48835818	   0.12442008
  0.48771561	   0.12442126
  0.48707304	   0.12442243
  0.48643047	   0.12442359
  0.48578790	   0.12442474
  0.48514534	   0.12442587
  0.48450277	   0.12442699
  0.48386020	   0.12442810
  0.48321763	   0.12442920
  0.48257506	   0.12443029
  0.48193250	   0.12443137
  0.48128993	   0.12443243
  0.48064736	   0.12443349
  0.48000479	   0.12443453
  0.47936222	   0.12443557
  0.47871966	   0.12443659
  0.47807709	   0.12443760
  0.47743452	   0.12443860
  0.47679195	   0.12443959
  0.47614938	   0.12444058
  0.47550682	   0.12444155
  0.47486425	   0.12444251
  0.47422168	   0.12444346
  0.47357911	   0.12444440
  0.47293654	   0.12444533
  0.47229397	   0.12444625
  0.47165141	   0.12444716
  0.47100884	   0.12444806
  0.47036627	   0.12444895
  0.46972370	   0.12444983
  0.46908113	   0.12445070
  0.46843856	   0.12445156
  0.46779600	   0.12445242
  0.46715343	   0.12445326
  0.46651086	   0.12445409
  0.46586829	   0.12445492
  0.46522572	   0.12445573
  0.46458315	   0.12445654
  0.46394059	   0.12445734
  0.46329802	   0.12445813
  0.46265545	   0.12445891
  0.46201288	   0.12445968
  0.46137031	   0.12446044
  0.46072774	   0.12446120
  0.46008518	   0.12446194
  0.45944261	   0.12446268
  0.45880004	   0.12446341
  0.45815747	   0.12446413
  0.45751490	   0.12446484
  0.45687233	   0.12446555
  0.45622976	   0.12446624
  0.45558720	   0.12446693
  0.45494463	   0.12446761
  0.45430206	   0.12446828
  0.45365949	   0.12446895
  0.45301692	   0.12446960
  0.45237435	   0.12447025
  0.45173178	   0.12447089
  0.45108922	   0.12447152
  0.45044665	   0.12447215
  0.44980408	   0.12447276
  0.44916151	   0.12447337
  0.44851894	   0.12447398
  0.44787637	   0.12447457
  0.44723380	   0.12447516
  0.44659124	   0.12447574
  0.44594867	   0.12447631
  0.44530610	   0.12447688
  0.44466353	   0.12447744
  0.44402096	   0.12447799
  0.44337839	   0.12447853
  0.44273582	   0.12447907
  0.44209326	   0.12447960
  0.44145069	   0.12448012
  0.44080812	   0.12448064
  0.44016555	   0.12448115
  0.43952298	   0.12448165
  0.43888041	   0.12448215
  0.43823784	   0.12448264
  0.43759527	   0.12448312
  0.43695271	   0.12448360
  0.43631014	   0.12448407
  0.43566757	   0.12448453
  0.43502500	   0.12448499
  0.43438243	   0.12448544
  0.43373986	   0.12448588
  0.43309729	   0.12448632
  0.43245472	   0.12448675
  0.43181216	   0.12448718
  0.43116959	   0.12448760
  0.43052702	   0.12448801
  0.42988445	   0.12448842
  0.42924188	   0.12448882
  0.42859931	   0.12448921
  0.42795674	   0.12448960
  0.42731417	   0.12448999
  0.42667161	   0.12449036
  0.42602904	   0.12449073
  0.42538647	   0.12449110
  0.42474390	   0.12449146
  0.42410133	   0.12449181
  0.42345876	   0.12449216
  0.42281619	   0.12449250
  0.42217362	   0.12449284
  0.42153105	   0.12449317
  0.42088849	   0.12449350
  0.42024592	   0.12449382
  0.41960335	   0.12449413
  0.41896078	   0.12449444
  0.41831821	   0.12449475
  0.41767564	   0.12449504
  0.41703307	   0.12449534
  0.41639050	   0.12449563
  0.41574794	   0.12449591
  0.41510537	   0.12449619
  0.41446280	   0.12449646
  0.41382023	   0.12449672
  0.41317766	   0.12449699
  0.41253509	   0.12449724
  0.41189252	   0.12449750
  0.41124995	   0.12449774
  0.41060738	   0.12449798
  0.40996482	   0.12449822
  0.40932225	   0.12449845
  0.40867968	   0.12449868
  0.40803711	   0.12449890
  0.40739454	   0.12449912
  0.40675197	   0.12449933
  0.40610940	   0.12449954
  0.40546683	   0.12449974
  0.40482426	   0.12449994
  0.40418170	   0.12450013
  0.40353913	   0.12450032
  0.40289656	   0.12450050
  0.40225399	   0.12450068
  0.40161142	   0.12450086
  0.40096885	   0.12450103
  0.40032628	   0.12450119
  0.39968371	   0.12450135
  0.39904114	   0.12450151
  0.39839858	   0.12450166
  0.39775601	   0.12450181
  0.39711344	   0.12450195
  0.39647087	   0.12450209
  0.39582830	   0.12450223
  0.39518573	   0.12450236
  0.39454316	   0.12450248
  0.39390059	   0.12450260
  0.39325802	   0.12450272
  0.39261546	   0.12450283
